cdp,cdpx,cdpy
1032,119.88352925,22.647903875
1033,119.8835535,22.64788525
1034,119.88357775,22.647866625
1035,119.883602,22.647848
1036,119.88362425,22.647830375
1037,119.8836465,22.64781275
1038,119.88366875,22.647795125
1039,119.883691,22.6477775
1040,119.88371325,22.647759875
1041,119.8837355,22.64774225
1042,119.88375775,22.647724625
1043,119.88378,22.647707
1044,119.883804,22.6476905
1045,119.883828,22.647674
1046,119.883852,22.6476575
1047,119.883876,22.647641
1048,119.8839,22.6476245
1049,119.883924,22.647608
1050,119.883948,22.6475915
1051,119.883972,22.647575
1052,119.8839955,22.64756
1053,119.884019,22.647545
1054,119.8840425,22.64753
1055,119.884066,22.647515
1056,119.8840895,22.6475
1057,119.884113,22.647485
1058,119.8841365,22.64747
1059,119.88416,22.647455
1060,119.8841825,22.647436625
1061,119.884205,22.64741825
1062,119.8842275,22.647399875
1063,119.88425,22.6473815
1064,119.8842725,22.647363125
1065,119.884295,22.64734475
1066,119.8843175,22.647326375
1067,119.88434,22.647308
1068,119.884364125,22.647293625
1069,119.88438825,22.64727925
1070,119.884412375,22.647264875
1071,119.8844365,22.6472505
1072,119.884460625,22.647236125
1073,119.88448475,22.64722175
1074,119.884508875,22.647207375
1075,119.884533,22.647193
1076,119.884557625,22.6471755
1077,119.88458225,22.647158
1078,119.884606875,22.6471405
1079,119.8846315,22.647123
1080,119.884656125,22.6471055
1081,119.88468075,22.647088
1082,119.884705375,22.6470705
1083,119.88473,22.647053
1084,119.88475275,22.647036375
1085,119.8847755,22.64701975
1086,119.88479825,22.647003125
1087,119.884821,22.6469865
1088,119.88484375,22.646969875
1089,119.8848665,22.64695325
1090,119.88488925,22.646936625
1091,119.884912,22.64692
1092,119.884938375,22.646905625
1093,119.88496475,22.64689125
1094,119.884991125,22.646876875
1095,119.8850175,22.6468625
1096,119.885043875,22.646848125
1097,119.88507025,22.64683375
1098,119.885096625,22.646819375
1099,119.885123,22.646805
1100,119.885146375,22.646789
1101,119.88516975,22.646773
1102,119.885193125,22.646757
1103,119.8852165,22.646741
1104,119.885239875,22.646725
1105,119.88526325,22.646709
1106,119.885286625,22.646693
1107,119.88531,22.646677
1108,119.885335375,22.6466615
1109,119.88536075,22.646646
1110,119.885386125,22.6466305
1111,119.8854115,22.646615
1112,119.885436875,22.6465995
1113,119.88546225,22.646584
1114,119.885487625,22.6465685
1115,119.885513,22.646553
1116,119.88553575,22.64653675
1117,119.8855585,22.6465205
1118,119.88558125,22.64650425
1119,119.885604,22.646488
1120,119.88562675,22.64647175
1121,119.8856495,22.6464555
1122,119.88567225,22.64643925
1123,119.885695,22.646423
1124,119.885717125,22.646407
1125,119.88573925,22.646391
1126,119.885761375,22.646375
1127,119.8857835,22.646359
1128,119.885805625,22.646343
1129,119.88582775,22.646327
1130,119.885849875,22.646311
1131,119.885872,22.646295
1132,119.885896375,22.64627725
1133,119.88592075,22.6462595
1134,119.885945125,22.64624175
1135,119.8859695,22.646224
1136,119.885993875,22.64620625
1137,119.88601825,22.6461885
1138,119.886042625,22.64617075
1139,119.886067,22.646153
1140,119.88608925,22.64613575
1141,119.8861115,22.6461185
1142,119.88613375,22.64610125
1143,119.886156,22.646084
1144,119.88617825,22.64606675
1145,119.8862005,22.6460495
1146,119.88622275,22.64603225
1147,119.886245,22.646015
1148,119.88626975,22.645997875
1149,119.8862945,22.64598075
1150,119.88631925,22.645963625
1151,119.886344,22.6459465
1152,119.88636875,22.645929375
1153,119.8863935,22.64591225
1154,119.88641825,22.645895125
1155,119.886443,22.645878
1156,119.886465125,22.6458605
1157,119.88648725,22.645843
1158,119.886509375,22.6458255
1159,119.8865315,22.645808
1160,119.886553625,22.6457905
1161,119.88657575,22.645773
1162,119.886597875,22.6457555
1163,119.88662,22.645738
1164,119.886645625,22.645718875
1165,119.88667125,22.64569975
1166,119.886696875,22.645680625
1167,119.8867225,22.6456615
1168,119.886748125,22.645642375
1169,119.88677375,22.64562325
1170,119.886799375,22.645604125
1171,119.886825,22.645585
1172,119.886847875,22.645565375
1173,119.88687075,22.64554575
1174,119.886893625,22.645526125
1175,119.8869165,22.6455065
1176,119.886939375,22.645486875
1177,119.88696225,22.64546725
1178,119.886985125,22.645447625
1179,119.887008,22.645428
1180,119.887032,22.645411375
1181,119.887056,22.64539475
1182,119.88708,22.645378125
1183,119.887104,22.6453615
1184,119.887128,22.645344875
1185,119.887152,22.64532825
1186,119.887176,22.645311625
1187,119.8872,22.645295
1188,119.887224125,22.64527725
1189,119.88724825,22.6452595
1190,119.887272375,22.64524175
1191,119.8872965,22.645224
1192,119.887320625,22.64520625
1193,119.88734475,22.6451885
1194,119.887368875,22.64517075
1195,119.887393,22.645153
1196,119.887417625,22.645136375
1197,119.88744225,22.64511975
1198,119.887466875,22.645103125
1199,119.8874915,22.6450865
1200,119.887516125,22.645069875
1201,119.88754075,22.64505325
1202,119.887565375,22.645036625
1203,119.88759,22.64502
1204,119.88761525,22.645004625
1205,119.8876405,22.64498925
1206,119.88766575,22.644973875
1207,119.887691,22.6449585
1208,119.88771625,22.644943125
1209,119.8877415,22.64492775
1210,119.88776675,22.644912375
1211,119.887792,22.644897
1212,119.8878165,22.644878375
1213,119.887841,22.64485975
1214,119.8878655,22.644841125
1215,119.88789,22.6448225
1216,119.8879145,22.644803875
1217,119.887939,22.64478525
1218,119.8879635,22.644766625
1219,119.887988,22.644748
1220,119.888012,22.6447305
1221,119.888036,22.644713
1222,119.88806,22.6446955
1223,119.888084,22.644678
1224,119.888108,22.6446605
1225,119.888132,22.644643
1226,119.888156,22.6446255
1227,119.88818,22.644608
1228,119.888204,22.64459075
1229,119.888228,22.6445735
1230,119.888252,22.64455625
1231,119.888276,22.644539
1232,119.8883,22.64452175
1233,119.888324,22.6445045
1234,119.888348,22.64448725
1235,119.888372,22.64447
1236,119.88839525,22.644453125
1237,119.8884185,22.64443625
1238,119.88844175,22.644419375
1239,119.888465,22.6444025
1240,119.88848825,22.644385625
1241,119.8885115,22.64436875
1242,119.88853475,22.644351875
1243,119.888558,22.644335
1244,119.888578625,22.64431975
1245,119.88859925,22.6443045
1246,119.888619875,22.64428925
1247,119.8886405,22.644274
1248,119.888661125,22.64425875
1249,119.88868175,22.6442435
1250,119.888702375,22.64422825
1251,119.888723,22.644213
1252,119.888744875,22.64419725
1253,119.88876675,22.6441815
1254,119.888788625,22.64416575
1255,119.8888105,22.64415
1256,119.888832375,22.64413425
1257,119.88885425,22.6441185
1258,119.888876125,22.64410275
1259,119.888898,22.644087
1260,119.888921,22.644068875
1261,119.888944,22.64405075
1262,119.888967,22.644032625
1263,119.88899,22.6440145
1264,119.889013,22.643996375
1265,119.889036,22.64397825
1266,119.889059,22.643960125
1267,119.889082,22.643942
1268,119.8891045,22.643923875
1269,119.889127,22.64390575
1270,119.8891495,22.643887625
1271,119.889172,22.6438695
1272,119.8891945,22.643851375
1273,119.889217,22.64383325
1274,119.8892395,22.643815125
1275,119.889262,22.643797
1276,119.88928525,22.643779625
1277,119.8893085,22.64376225
1278,119.88933175,22.643744875
1279,119.889355,22.6437275
1280,119.88937825,22.643710125
1281,119.8894015,22.64369275
1282,119.88942475,22.643675375
1283,119.889448,22.643658
1284,119.88947225,22.64363925
1285,119.8894965,22.6436205
1286,119.88952075,22.64360175
1287,119.889545,22.643583
1288,119.88956925,22.64356425
1289,119.8895935,22.6435455
1290,119.88961775,22.64352675
1291,119.889642,22.643508
1292,119.889664625,22.643491
1293,119.88968725,22.643474
1294,119.889709875,22.643457
1295,119.8897325,22.64344
1296,119.889755125,22.643423
1297,119.88977775,22.643406
1298,119.889800375,22.643389
1299,119.889823,22.643372
1300,119.88984675,22.643354875
1301,119.8898705,22.64333775
1302,119.88989425,22.643320625
1303,119.889918,22.6433035
1304,119.88994175,22.643286375
1305,119.8899655,22.64326925
1306,119.88998925,22.643252125
1307,119.890013,22.643235
1308,119.890035375,22.64321875
1309,119.89005775,22.6432025
1310,119.890080125,22.64318625
1311,119.8901025,22.64317
1312,119.890124875,22.64315375
1313,119.89014725,22.6431375
1314,119.890169625,22.64312125
1315,119.890192,22.643105
1316,119.89021575,22.64308775
1317,119.8902395,22.6430705
1318,119.89026325,22.64305325
1319,119.890287,22.643036
1320,119.89031075,22.64301875
1321,119.8903345,22.6430015
1322,119.89035825,22.64298425
1323,119.890382,22.642967
1324,119.890406375,22.6429495
1325,119.89043075,22.642932
1326,119.890455125,22.6429145
1327,119.8904795,22.642897
1328,119.890503875,22.6428795
1329,119.89052825,22.642862
1330,119.890552625,22.6428445
1331,119.890577,22.642827
1332,119.890601375,22.642809
1333,119.89062575,22.642791
1334,119.890650125,22.642773
1335,119.8906745,22.642755
1336,119.890698875,22.642737
1337,119.89072325,22.642719
1338,119.890747625,22.642701
1339,119.890772,22.642683
1340,119.890795125,22.642664875
1341,119.89081825,22.64264675
1342,119.890841375,22.642628625
1343,119.8908645,22.6426105
1344,119.890887625,22.642592375
1345,119.89091075,22.64257425
1346,119.890933875,22.642556125
1347,119.890957,22.642538
1348,119.89097825,22.642521
1349,119.8909995,22.642504
1350,119.89102075,22.642487
1351,119.891042,22.64247
1352,119.89106325,22.642453
1353,119.8910845,22.642436
1354,119.89110575,22.642419
1355,119.891127,22.642402
1356,119.89115075,22.642383625
1357,119.8911745,22.64236525
1358,119.89119825,22.642346875
1359,119.891222,22.6423285
1360,119.89124575,22.642310125
1361,119.8912695,22.64229175
1362,119.89129325,22.642273375
1363,119.891317,22.642255
1364,119.891337625,22.6422385
1365,119.89135825,22.642222
1366,119.891378875,22.6422055
1367,119.8913995,22.642189
1368,119.891420125,22.6421725
1369,119.89144075,22.642156
1370,119.891461375,22.6421395
1371,119.891482,22.642123
1372,119.8915065,22.64210725
1373,119.891531,22.6420915
1374,119.8915555,22.64207575
1375,119.89158,22.64206
1376,119.8916045,22.64204425
1377,119.891629,22.6420285
1378,119.8916535,22.64201275
1379,119.891678,22.641997
1380,119.891701625,22.641978875
1381,119.89172525,22.64196075
1382,119.891748875,22.641942625
1383,119.8917725,22.6419245
1384,119.891796125,22.641906375
1385,119.89181975,22.64188825
1386,119.891843375,22.641870125
1387,119.891867,22.641852
1388,119.891890125,22.641835875
1389,119.89191325,22.64181975
1390,119.891936375,22.641803625
1391,119.8919595,22.6417875
1392,119.891982625,22.641771375
1393,119.89200575,22.64175525
1394,119.892028875,22.641739125
1395,119.892052,22.641723
1396,119.892077,22.641706125
1397,119.892102,22.64168925
1398,119.892127,22.641672375
1399,119.892152,22.6416555
1400,119.892177,22.641638625
1401,119.892202,22.64162175
1402,119.892227,22.641604875
1403,119.892252,22.641588
1404,119.892273375,22.64157175
1405,119.89229475,22.6415555
1406,119.892316125,22.64153925
1407,119.8923375,22.641523
1408,119.892358875,22.64150675
1409,119.89238025,22.6414905
1410,119.892401625,22.64147425
1411,119.892423,22.641458
1412,119.89244575,22.6414395
1413,119.8924685,22.641421
1414,119.89249125,22.6414025
1415,119.892514,22.641384
1416,119.89253675,22.6413655
1417,119.8925595,22.641347
1418,119.89258225,22.6413285
1419,119.892605,22.64131
1420,119.892629375,22.641293125
1421,119.89265375,22.64127625
1422,119.892678125,22.641259375
1423,119.8927025,22.6412425
1424,119.892726875,22.641225625
1425,119.89275125,22.64120875
1426,119.892775625,22.641191875
1427,119.8928,22.641175
1428,119.892823125,22.64115725
1429,119.89284625,22.6411395
1430,119.892869375,22.64112175
1431,119.8928925,22.641104
1432,119.892915625,22.64108625
1433,119.89293875,22.6410685
1434,119.892961875,22.64105075
1435,119.892985,22.641033
1436,119.89300725,22.64101475
1437,119.8930295,22.6409965
1438,119.89305175,22.64097825
1439,119.893074,22.64096
1440,119.89309625,22.64094175
1441,119.8931185,22.6409235
1442,119.89314075,22.64090525
1443,119.893163,22.640887
1444,119.893187875,22.640872
1445,119.89321275,22.640857
1446,119.893237625,22.640842
1447,119.8932625,22.640827
1448,119.893287375,22.640812
1449,119.89331225,22.640797
1450,119.893337125,22.640782
1451,119.893362,22.640767
1452,119.8933865,22.640749625
1453,119.893411,22.64073225
1454,119.8934355,22.640714875
1455,119.89346,22.6406975
1456,119.8934845,22.640680125
1457,119.893509,22.64066275
1458,119.8935335,22.640645375
1459,119.893558,22.640628
1460,119.893582625,22.640611125
1461,119.89360725,22.64059425
1462,119.893631875,22.640577375
1463,119.8936565,22.6405605
1464,119.893681125,22.640543625
1465,119.89370575,22.64052675
1466,119.893730375,22.640509875
1467,119.893755,22.640493
1468,119.89377625,22.640476
1469,119.8937975,22.640459
1470,119.89381875,22.640442
1471,119.89384,22.640425
1472,119.89386125,22.640408
1473,119.8938825,22.640391
1474,119.89390375,22.640374
1475,119.893925,22.640357
1476,119.893949375,22.640337125
1477,119.89397375,22.64031725
1478,119.893998125,22.640297375
1479,119.8940225,22.6402775
1480,119.894046875,22.640257625
1481,119.89407125,22.64023775
1482,119.894095625,22.640217875
1483,119.89412,22.640198
1484,119.89414225,22.640178875
1485,119.8941645,22.64015975
1486,119.89418675,22.640140625
1487,119.894209,22.6401215
1488,119.89423125,22.640102375
1489,119.8942535,22.64008325
1490,119.89427575,22.640064125
1491,119.894298,22.640045
1492,119.894322,22.640028125
1493,119.894346,22.64001125
1494,119.89437,22.639994375
1495,119.894394,22.6399775
1496,119.894418,22.639960625
1497,119.894442,22.63994375
1498,119.894466,22.639926875
1499,119.89449,22.63991
1500,119.894512875,22.6398925
1501,119.89453575,22.639875
1502,119.894558625,22.6398575
1503,119.8945815,22.63984
1504,119.894604375,22.6398225
1505,119.89462725,22.639805
1506,119.894650125,22.6397875
1507,119.894673,22.63977
1508,119.8946955,22.6397515
1509,119.894718,22.639733
1510,119.8947405,22.6397145
1511,119.894763,22.639696
1512,119.8947855,22.6396775
1513,119.894808,22.639659
1514,119.8948305,22.6396405
1515,119.894853,22.639622
1516,119.89487425,22.639606375
1517,119.8948955,22.63959075
1518,119.89491675,22.639575125
1519,119.894938,22.6395595
1520,119.89495925,22.639543875
1521,119.8949805,22.63952825
1522,119.89500175,22.639512625
1523,119.895023,22.639497
1524,119.895048,22.639479
1525,119.895073,22.639461
1526,119.895098,22.639443
1527,119.895123,22.639425
1528,119.895148,22.639407
1529,119.895173,22.639389
1530,119.895198,22.639371
1531,119.895223,22.639353
1532,119.89524675,22.639336
1533,119.8952705,22.639319
1534,119.89529425,22.639302
1535,119.895318,22.639285
1536,119.89534175,22.639268
1537,119.8953655,22.639251
1538,119.89538925,22.639234
1539,119.895413,22.639217
1540,119.895433875,22.639202625
1541,119.89545475,22.63918825
1542,119.895475625,22.639173875
1543,119.8954965,22.6391595
1544,119.895517375,22.639145125
1545,119.89553825,22.63913075
1546,119.895559125,22.639116375
1547,119.89558,22.639102
1548,119.89560125,22.639083875
1549,119.8956225,22.63906575
1550,119.89564375,22.639047625
1551,119.895665,22.6390295
1552,119.89568625,22.639011375
1553,119.8957075,22.63899325
1554,119.89572875,22.638975125
1555,119.89575,22.638957
1556,119.895772875,22.638939625
1557,119.89579575,22.63892225
1558,119.895818625,22.638904875
1559,119.8958415,22.6388875
1560,119.895864375,22.638870125
1561,119.89588725,22.63885275
1562,119.895910125,22.638835375
1563,119.895933,22.638818
1564,119.89595425,22.638802625
1565,119.8959755,22.63878725
1566,119.89599675,22.638771875
1567,119.896018,22.6387565
1568,119.89603925,22.638741125
1569,119.8960605,22.63872575
1570,119.89608175,22.638710375
1571,119.896103,22.638695
1572,119.896126625,22.6386785
1573,119.89615025,22.638662
1574,119.896173875,22.6386455
1575,119.8961975,22.638629
1576,119.896221125,22.6386125
1577,119.89624475,22.638596
1578,119.896268375,22.6385795
1579,119.896292,22.638563
1580,119.8963155,22.638545375
1581,119.896339,22.63852775
1582,119.8963625,22.638510125
1583,119.896386,22.6384925
1584,119.8964095,22.638474875
1585,119.896433,22.63845725
1586,119.8964565,22.638439625
1587,119.89648,22.638422
1588,119.896501875,22.638406125
1589,119.89652375,22.63839025
1590,119.896545625,22.638374375
1591,119.8965675,22.6383585
1592,119.896589375,22.638342625
1593,119.89661125,22.63832675
1594,119.896633125,22.638310875
1595,119.896655,22.638295
